variant,seat_count,hand,winnings
100,6,6c3c,147.07
25,6,4sQc,147.05
25,6,7cJh,147.03
25,9,7dKc,147.02
400,9,Td2h,147.0
600,9,6c8h,147.0
25,9,6s4c,146.97
600,6,5hJs,146.95
400,9,4h6c,146.9
25,9,Ks5h,146.89
1000,6,3h9d,146.88
25,6,3dTd,146.86
50,6,6d5h,146.79
25,9,3dJd,146.79
50,6,6hQc,146.78
400,6,5s8c,146.75
50,6,7cQd,146.75
100,9,8hAh,146.75
100,6,Qh9s,146.7
50,6,6d5c,146.7
200,9,8cJh,146.65
50,6,2cKs,146.63
25,9,7sQh,146.61
100,6,AcKh,146.61
400,9,4hAs,146.6
100,6,KsTd,146.58
25,9,5d6c,146.58
50,6,7c3c,146.55
25,9,7s5c,146.54
25,6,6s9c,146.54
50,6,4hQd,146.53
100,6,2s6s,146.5
100,9,8h7c,146.5
25,6,Kh7s,146.49
50,9,Js7s,146.48
50,6,6h8s,146.48
200,6,3dKh,146.35
100,6,JcJh,146.32
400,9,6cQs,146.25
400,9,3h5c,146.2
25,6,Js4s,146.2
100,9,QdAh,146.15
100,9,3s3c,146.11
25,6,7sKc,146.11
600,6,7dQs,146.1
50,9,5s4s,146.08
25,9,8hJc,146.07
50,9,9cTd,146.06
600,6,6sTc,146.01
25,9,6dKc,146.0
600,9,4hTc,146.0
100,6,3c3d,145.99
25,9,Qd4c,145.9
50,6,Tc2d,145.88
200,6,2dAh,145.85
25,6,Kc6s,145.84
400,9,5c8d,145.8
100,9,QdTc,145.8
25,6,4h3s,145.78
50,9,Th4h,145.75
200,6,7d8h,145.7
100,9,Qd3d,145.7
600,6,4c5h,145.7
50,9,6s4s,145.67
1000,9,JdAc,145.67
50,6,Kh6s,145.62
25,6,5hAs,145.59
200,9,7dQd,145.55
25,6,Qc4c,145.53
1000,9,Jc6h,145.5
50,6,Kh4h,145.43
50,6,Jc4c,145.42
50,9,Ad6s,145.4
400,6,6h4s,145.4
25,9,2hAs,145.36
400,6,Kd4c,145.36
25,9,3s2s,145.33
25,6,3hKd,145.29
600,9,9sAh,145.25
600,9,Kh7c,145.2
25,6,3sAd,145.2
100,6,TsAd,145.14
25,9,3h7h,145.13
25,9,4dKh,145.11
50,6,5s7c,145.09
100,6,7s3h,145.01
1000,9,3s6h,145.0
400,9,Jh5c,145.0
1000,9,2sTc,145.0
1000,9,9c6h,145.0
1000,6,Qc5d,145.0
100,9,2c4d,144.96
200,6,2sQc,144.9
400,6,5dKh,144.85
400,6,2h3s,144.8
200,6,2d8s,144.8
600,6,2d6c,144.75
50,6,8s6h,144.73
100,6,3s5s,144.67
200,9,QhTc,144.65
100,6,9h4d,144.65
25,6,Td8c,144.61
200,6,4hTs,144.6
400,6,8cTd,144.57
200,6,7s5h,144.55
200,9,Ks8s,144.55
50,9,Ks9d,144.53
50,9,Th7h,144.52
1000,9,6dTh,144.5
50,6,3c4s,144.5
400,9,Jd4d,144.5
100,9,2hAc,144.49
50,6,7cTd,144.48
25,6,6d7h,144.4
600,6,2d7d,144.4
100,6,3dKc,144.28
50,9,Qc9h,144.26
100,9,2cTc,144.25
200,6,4c3s,144.15
100,6,Ah7d,144.15
100,6,9sKc,144.11
50,9,5s6h,144.08
100,6,2cJc,144.03
50,6,2c4h,144.03
50,6,Kd6s,144.02
100,6,9c2h,144.0
1000,9,2dTh,144.0
1000,6,9h4s,144.0
200,9,Qs4s,144.0
600,6,4c8h,144.0
200,6,9h5c,144.0
50,9,Qs9h,143.98
50,6,5s2s,143.98
50,9,5c6c,143.96
600,9,Jh9s,143.95
600,9,2d4s,143.85
25,9,6dKh,143.84
50,9,9cQh,143.79
100,9,9sQs,143.77
25,6,8hQs,143.76
1000,6,3h7d,143.75
1000,9,5s9h,143.75
1000,6,5hKc,143.73
100,9,Ac4h,143.7
50,6,3hQc,143.62
25,6,7s6c,143.59
200,9,Ad5h,143.55
200,6,Ks9c,143.55
400,6,Th3h,143.5
100,6,3sKs,143.48
50,9,Ad8c,143.47
25,6,7s5h,143.46
200,6,Js3c,143.4
25,6,Tc8s,143.28
200,9,Qd8d,143.25
200,6,Jc3d,143.25
50,6,Js6d,143.18
25,6,8s7d,143.17
50,9,Qs4d,143.05
200,9,7dKd,143.05
25,9,Qc9d,143.02
200,6,Js5h,143.0
1000,9,2c8c,143.0
25,9,3hKh,142.95
100,6,4d6d,142.91
50,6,6h8c,142.91
25,9,7dKh,142.9
200,9,8sJd,142.85
600,6,Qc3d,142.84
200,9,Ah2c,142.8
100,6,4d5s,142.75
50,9,2hJh,142.75
50,6,2h6d,142.73
600,9,Ks6d,142.7
25,9,2d5c,142.58
25,9,7s9c,142.57
100,6,Kc8s,142.57
25,6,7sTh,142.56
100,6,Ah6s,142.55
200,9,Jd4c,142.5
25,9,9sQh,142.47
200,9,4h5s,142.4
100,9,JsKh,142.4
100,9,JcTd,142.35
25,9,7d6c,142.3
100,9,JhAc,142.3
600,9,3hTs,142.28
600,6,4s7d,142.25
200,9,7s8d,142.25
400,6,5h6s,142.21
200,6,7c6h,142.15
50,6,6cTs,142.03
100,9,AcQd,142.02
200,9,9d5h,142.0
600,6,Qd5c,142.0
200,6,2dJd,142.0
100,6,JcKc,141.95
200,6,Th5c,141.95
25,6,6d9s,141.91
25,9,6h9c,141.88
25,9,8dJh,141.88
50,6,2dKh,141.83
600,6,9c5s,141.8
100,6,9dQd,141.74
100,6,As7h,141.72
50,6,7hJd,141.68
25,6,Ac7s,141.65
50,6,9d6s,141.63
100,6,JhTs,141.63
400,6,8cJc,141.62
200,6,7dJs,141.6
200,9,8hTc,141.6
1000,6,7h4c,141.6
400,9,6c7h,141.55
50,9,8dAh,141.55
600,6,6dKh,141.52
100,6,6h9s,141.5
200,9,6sTd,141.5
1000,9,5c3d,141.5
400,6,8c3h,141.37
25,6,3dQs,141.36
400,6,7h2h,141.35
100,9,Jh8h,141.31
100,9,6s5s,141.3
50,9,8h5h,141.3
25,6,Kd8s,141.29
400,6,6c4d,141.28
50,9,Ad7s,141.27
25,6,4cKs,141.27
25,6,8sJd,141.22
50,6,Jd4d,141.1
200,9,6c9s,141.1
50,9,5h4s,141.1
200,9,7sQh,141.05
400,6,3s9d,141.05
600,9,3c8c,141.05
100,9,KcTh,141.0
200,9,7s5h,141.0
1000,9,5hTc,141.0
1000,6,5d9s,141.0
600,9,9h6s,141.0
1000,6,9s4d,141.0
25,9,9s2s,140.99
50,9,9sTd,140.86
200,9,5sKh,140.85
25,9,6c8s,140.82
25,6,5s7c,140.82
50,9,9s4s,140.79
25,6,8s2s,140.78
100,9,TsKs,140.78
25,9,Jh5c,140.61
600,6,8hJd,140.55
200,6,2s6s,140.55
50,6,7sAc,140.52
25,9,8s5h,140.51
600,6,Ts6c,140.5
200,6,6s3c,140.5
300,6,JsKd,140.5
100,9,5sTs,140.45
50,9,JdAc,140.34
100,6,6cQc,140.32
25,6,6h5s,140.32
25,9,9s7h,140.28
50,9,As5h,140.27
25,9,7s6c,140.25
50,6,3sAc,140.23
100,9,3dAd,140.16
25,6,6hKs,140.1
200,9,Ks2s,140.1
25,9,3hAc,140.09
1000,6,Jh5s,140.0
200,6,2h5d,140.0
600,6,2s9h,140.0
200,9,5d4s,140.0
1000,9,9h2h,140.0
1000,6,2c3h,140.0
1000,6,4cJd,140.0
1000,9,9d3h,140.0
50,6,7hTs,139.97
100,6,9h7c,139.97
200,9,5sAc,139.95
50,6,Qh5s,139.93
100,6,Ad2c,139.85
50,6,6s8h,139.83
100,6,8h9h,139.83
50,9,4d9d,139.73
50,6,6h3d,139.73
400,9,Ah7s,139.72
400,6,2h4s,139.7
25,9,Th2h,139.68
50,9,5h7c,139.66
25,6,5d6c,139.66
200,9,7c2c,139.65
25,6,9c5s,139.65
400,9,8c7d,139.65
25,9,Kh6c,139.62
50,9,Js3s,139.61
100,9,8dKc,139.6
25,9,8c6h,139.6
200,6,6d4c,139.53
50,6,8cTd,139.5
50,6,Qs2h,139.5
600,6,8s4d,139.5
25,6,Kd2h,139.39
50,6,5s7h,139.39
100,6,7sKc,139.3
50,9,3dAd,139.27
100,6,8cJd,139.25
100,6,7h5d,139.25
25,9,4s5d,139.24
200,6,6s8h,139.2
25,9,Jd5d,139.11
100,6,7s8h,139.11
50,6,4d7c,139.08
25,9,9d7c,139.07
400,6,8s5d,139.06
25,6,4h5d,139.05
200,9,4c5h,139.05
100,6,QcKh,139.05
100,9,Ac4c,139.04
25,6,8sKd,139.04
1000,6,4s9d,139.0
100,6,Th7d,139.0
400,9,5s9s,139.0
600,9,Ah8d,138.9
100,9,4s5c,138.85
400,9,6hQd,138.85
400,6,9c3h,138.85
25,6,2h6h,138.74
100,6,7s9s,138.73
50,9,5sAh,138.68
100,6,7s9c,138.6
1000,9,6dAc,138.55
200,9,6cKh,138.45
100,6,Th4h,138.45
100,9,9s7s,138.43
50,9,5cQd,138.43
25,9,7c8h,138.43
600,6,Ts5c,138.4
25,6,2sKh,138.4
50,9,KhTs,138.31
100,6,Kd8c,138.28
25,6,5d3s,138.26
25,9,9d8h,138.25
100,6,6cTs,138.25
25,6,6s8c,138.2
25,9,5d7c,138.1
50,6,5d9h,138.0
25,9,Ac2s,138.0
400,9,3d9c,138.0
400,9,Th4h,138.0
400,9,4h2s,138.0
25,6,Qs5h,137.96
200,9,7h2h,137.95
100,9,9h6c,137.8
200,6,4dJh,137.65
50,9,6h7c,137.55
25,9,6cKs,137.53
25,6,Kc9d,137.5
600,9,2cKs,137.5
25,9,Qd8h,137.43
50,9,6sAc,137.4
400,6,3d9c,137.4
200,9,9s6h,137.4
200,6,4cTd,137.3
25,6,5dQs,137.29
25,9,2c8c,137.17
400,9,7dJc,137.15
50,9,3h6h,137.12
25,9,8c7d,137.11
25,9,Jh7d,137.07
200,6,9c2s,137.0
600,9,2cQs,137.0
200,6,4c2s,137.0
100,9,9d6d,137.0
600,6,3cTs,137.0
200,6,3cJd,137.0
25,9,6d8c,136.98
400,6,5hJd,136.95
25,9,6d8h,136.88
200,9,5c4h,136.85
200,9,3c4c,136.85
25,9,2sKc,136.84
50,9,As3c,136.82
50,9,8c9s,136.81
50,9,Ks7d,136.75
600,9,Td7d,136.75
400,6,Th2s,136.7
25,9,3hKs,136.69
25,6,7cKh,136.68
25,6,6s7c,136.63
50,6,Td5h,136.61
400,6,3s6c,136.61
200,9,2cAc,136.5
600,6,7cQh,136.44
25,6,As4c,136.39
50,9,5h3h,136.35
25,9,Ks6d,136.32
100,6,6h4c,136.3
50,9,Td9c,136.26
25,6,Kh5d,136.25
1000,9,3dAc,136.25
1000,9,Qc5d,136.25
600,9,2h5h,136.25
25,9,7c9s,136.18
100,6,Ah6h,136.15
100,6,9h5h,136.12
25,6,3d9d,136.08
100,6,ThKc,136.05
25,6,Qs2s,136.05
25,9,7cKd,136.02
200,9,4dKc,136.0
100,9,Kh8h,136.0
200,9,Td3s,136.0
100,9,7dTd,135.95
25,6,2hKs,135.88
25,9,2cJc,135.86
200,6,Tc2s,135.85
25,6,4hQh,135.84
50,6,Jd6h,135.82
50,6,Qs7c,135.77
25,9,5hQc,135.76
600,9,5dAh,135.7
25,9,7d9c,135.64
50,9,8dTs,135.6
400,6,7hQd,135.6
200,6,8h2s,135.6
200,6,AsJc,135.55
100,6,AsTs,135.51
100,9,Ac6s,135.5
50,6,7d9h,135.45
200,6,Qc5d,135.4
100,9,AdQh,135.32
600,6,Td5c,135.3
100,9,4h3h,135.28
100,9,JcKd,135.2
200,6,Tc6h,135.18
400,9,9s5c,135.1
25,6,3d4s,135.07
50,9,4hAs,135.05
1000,6,4hQd,135.0
100,6,Qh7d,135.0
600,9,9d5s,135.0
25,9,7cKh,134.97
200,9,6d2d,134.95
200,9,3dTc,134.85
200,6,Qh4c,134.77
100,9,9sTd,134.75
50,6,6s2h,134.73
50,9,6h8h,134.73
400,6,7d3s,134.66
50,9,Qs4s,134.65
200,6,5s9c,134.65
25,6,3h5c,134.63
25,6,Tc8d,134.63
400,6,3hJd,134.6
50,6,9h3h,134.58
25,6,Kc8s,134.57
100,6,Ad4h,134.55
400,9,Ks6h,134.5
100,6,Ah5c,134.5
100,9,4d5d,134.48
400,6,4c2h,134.45
100,6,AcTs,134.44
50,6,9dQs,134.4
50,6,3h7s,134.4
50,6,Qh2s,134.35
200,9,4d3d,134.35
25,6,Kh6c,134.3
50,9,8h9s,134.29
1000,6,5h7c,134.25
50,9,8s7c,134.23
25,6,Kc9h,134.22
25,9,Ac4d,134.16
600,9,Qd9c,134.15
400,9,3dJh,134.1
25,6,Jh8s,134.09
50,9,7d6c,134.08
400,9,Qc3s,134.05
25,9,6d2d,134.05
50,6,6s3c,134.03
25,9,2sAc,134.01
100,6,2cJh,134.0
200,9,2s7d,134.0
200,6,6cKs,134.0
600,9,2c8c,134.0
200,9,3hTd,134.0
50,6,Jd8c,133.89
25,9,6d9h,133.85
200,9,6h3d,133.85
25,6,6d9h,133.75
25,6,6c9s,133.74
25,9,8s6c,133.69
200,6,Kh6d,133.6
600,9,6s2c,133.5
1000,9,6s3c,133.5
1000,9,Jd7c,133.5
400,6,As2h,133.5
200,9,5s6c,133.45
600,9,7h9c,133.35
400,9,6sAh,133.32
50,6,5s6h,133.31
25,9,7c8d,133.28
200,9,Kc8h,133.25
25,9,6s4d,133.24
50,9,Qh8c,133.22
25,6,8sJh,133.19
25,9,5cKd,133.12
25,6,Kh3c,133.08
200,6,9hTs,133.05
100,6,6h8s,133.05
25,6,Kc4s,133.03
600,9,Tc4s,133.0
200,9,5hJd,133.0
100,6,Ah2c,133.0
25,9,9s5c,132.93
50,6,3h4c,132.93
25,6,7cTs,132.92
200,6,3c2d,132.9
50,9,TcQh,132.89
100,9,8c5c,132.86
25,9,9h3h,132.82
50,9,Ts9c,132.77
100,9,9hAh,132.75
50,9,7sKs,132.74
25,9,3dKh,132.72
25,6,8d9h,132.7
25,6,5s4c,132.68
100,6,3sAc,132.68
600,6,6dJc,132.62
1000,9,3c8h,132.6
25,9,9cJd,132.59
50,9,4h2s,132.53
50,9,9d3d,132.53
50,9,7d8h,132.5
200,6,4s9h,132.5
25,9,8dKc,132.47
600,6,6s5h,132.34
400,6,7s6d,132.31
25,6,6c4d,132.29
1000,6,6cTh,132.25
100,6,As7c,132.25
100,9,4c7d,132.2
50,6,4h3c,132.18
50,6,6dQs,132.18
25,9,Td6d,132.16
400,6,3s9c,132.16
100,6,Tc9d,132.15
25,9,9s6c,132.15
600,9,5c9d,132.0
1000,9,8h2d,132.0
1000,6,3h4s,132.0
100,9,3c5c,131.95
200,9,7dAh,131.9
25,6,7hJd,131.87
100,6,8hTs,131.84
200,6,6dTc,131.83
25,9,3c7c,131.82
600,9,3dKh,131.75
200,6,2h9h,131.7
25,9,7h8c,131.7
200,9,5dKs,131.7
25,9,7dQc,131.64
600,9,JdTs,131.6
200,9,3hAc,131.6
400,9,8c7h,131.52
100,6,7hKs,131.5
25,9,Qs8c,131.49
50,6,6s8c,131.49
100,6,Ac5c,131.41
100,9,7c9h,131.4
50,6,2dKs,131.39
100,9,4c7c,131.39
25,9,7d9h,131.3
400,6,3dJh,131.25
25,9,3h9h,131.24
25,9,2h8h,131.21
50,6,2cKh,131.18
100,6,Jd3c,131.16
100,9,AhJc,131.15
25,9,9h8d,131.15
600,9,6c4h,131.0
200,6,9c6h,131.0
25,9,7s9h,130.96
50,6,3h7c,130.9
25,9,4d5s,130.87
200,9,9h7c,130.85
25,9,Kc7s,130.83
100,9,6s5c,130.8
200,9,2s5s,130.8
25,9,9c5s,130.79
25,9,4hKs,130.78
600,6,9s6h,130.75
50,6,6s2s,130.7
50,6,8sKh,130.65
200,9,Ah2s,130.6
25,9,5hKd,130.43
50,6,9sKd,130.4
200,6,4dKd,130.36
25,6,8c7d,130.36
400,9,5h8h,130.34
1000,9,As2s,130.33
25,6,6c8s,130.27
1000,9,Td7h,130.25
100,6,6sKd,130.25
50,6,7c6s,130.23
50,6,5dKs,130.16
25,6,Js5d,130.11
1000,9,Ts2d,130.0
1000,6,3h6d,130.0
200,9,5h3d,130.0
600,9,4c8d,130.0
1000,9,Th2d,130.0
100,9,9sKd,130.0
1000,9,Qh5d,130.0
600,6,Qd7c,129.96
1000,6,6c8s,129.95
600,9,4d5h,129.85
200,6,Jc2s,129.83
100,6,6dKd,129.82
25,6,Qc6h,129.78
25,9,5s6h,129.77
200,6,As3c,129.75
25,9,8d3d,129.75
25,6,2sTs,129.71
100,6,Qc5s,129.7
600,6,Ad5c,129.62
200,9,9c3c,129.6
100,6,Ac6h,129.6
25,9,4d2d,129.56
200,9,3h7h,129.5
200,9,8d4c,129.5
50,9,QcTd,129.49
25,9,5s8h,129.36
200,9,6c8s,129.25
200,6,8h7s,129.25
100,6,Ks7h,129.25
50,6,4cKd,129.23
25,9,Kc5s,129.2
400,6,9s2d,129.2
50,6,9c7d,129.16
200,9,7dKh,129.15
100,6,6s8s,129.02
400,6,7sKh,129.01
400,9,3c2s,129.0
200,6,6sTh,129.0
1000,9,2c5c,129.0
200,9,8c6h,129.0
200,9,Qh3c,129.0
100,6,3d4s,129.0
1000,6,2dKs,129.0
600,6,Jd2s,129.0
25,9,Td8h,128.94
25,9,Jd3d,128.86
25,6,Jd5c,128.86
50,9,8d9h,128.83
25,9,3h8h,128.82
100,9,KsQc,128.8
1000,6,Kh5h,128.78
100,6,9h2c,128.76
25,9,5s7c,128.72
50,9,5h6h,128.7
25,9,Ad6c,128.67
100,6,3hKd,128.65
50,6,9h4h,128.6
50,9,5dAh,128.57
600,9,2d8d,128.5
25,6,Jc3d,128.49
200,6,Qd8s,128.46
200,6,6hQd,128.45
50,6,2d8h,128.45
50,9,Qd9d,128.45
50,9,TcJh,128.41
100,9,6s4s,128.4
1000,6,Ac5h,128.37
200,9,6s4h,128.35
25,6,7h6c,128.34
25,9,7dQs,128.32
400,6,8hKd,128.24
25,9,5cTc,128.17
200,6,6c4h,128.05
25,6,5h4c,128.01
200,9,7c6h,128.0
600,6,5hTs,128.0
25,9,Th8c,127.98
25,9,2c5c,127.92
200,9,Ts7c,127.9
100,6,5d7s,127.9
200,6,6h4h,127.9
400,6,8sTh,127.81
25,9,6s2s,127.77
25,9,7s2s,127.75
50,9,Td9s,127.68
25,9,8dQs,127.67
50,6,Qh3c,127.55
50,9,2c3c,127.55
400,9,7sQh,127.55
25,9,8hQs,127.51
100,9,7h9h,127.5
1000,9,Td2h,127.5
1000,9,Kc3h,127.5
600,9,5sQs,127.5
25,9,Ks8h,127.47
200,6,2sTh,127.45
100,9,AsKd,127.43
25,9,7s6h,127.42
25,6,Jd8s,127.42
25,6,5cJc,127.41
400,9,3dJs,127.3
25,9,9s7c,127.29
25,9,9cQs,127.25
100,9,5sAc,127.17
50,6,Ac5d,127.14
400,9,3h4c,127.1
25,6,Ad3c,127.04
25,9,3c4d,127.03
50,6,Kd2c,127.03
600,6,8s3d,127.03
400,6,Qd5c,127.0
50,6,7d4d,126.98
200,9,7d9s,126.9
100,9,8hJh,126.89
400,9,2h6h,126.89
25,9,6s7c,126.86
25,6,3cKh,126.83
25,9,Kc7d,126.82
100,6,Kh6s,126.75
50,6,Kd4c,126.7
400,9,2s5s,126.7
600,9,8c9d,126.6
200,9,Kd9c,126.55
1000,9,6hJc,126.55
50,6,7s9h,126.5
100,6,7dTs,126.5
400,9,2s4h,126.4
25,9,5c4s,126.38
50,9,8sTd,126.31
25,9,6hKd,126.27
100,6,Jc4s,126.2
600,9,2d8h,126.2
100,6,Ad5h,126.2
25,9,8hJs,126.13
200,6,8s4d,126.1
400,9,Qh9c,126.09
200,9,Kh6d,126.0
200,9,4d7c,126.0
600,9,8d4c,126.0
400,9,4cTs,126.0
50,9,JdQs,126.0
400,6,3c9s,126.0
100,9,7dAc,126.0
50,6,2c9d,125.98
200,9,TcKd,125.95
100,6,JdQh,125.94
50,6,3sQh,125.88
25,9,4d3s,125.87
200,9,6sKh,125.86
50,6,8h3h,125.78
200,9,5s2d,125.75
400,6,8h7d,125.73
25,9,7hJs,125.73
200,9,Qc5c,125.7
400,6,3c8d,125.65
25,6,Td6h,125.59
200,9,8c9s,125.58
50,9,7s8d,125.55
25,6,Ac2h,125.55
200,9,5s7c,125.54
25,6,4d8d,125.51
100,9,8cQc,125.5
400,9,3s5c,125.49
50,9,9cKs,125.42
400,9,3d5s,125.4
25,9,5cQs,125.4
25,9,6h5c,125.31
200,6,6d9c,125.29
50,9,5h4h,125.28
1000,9,3hTc,125.25
100,9,5d3d,125.25
25,6,9h7d,125.22
400,9,4cQc,125.15
25,9,Ks3c,125.11
200,6,5cJs,125.1
50,6,Qd7c,125.09
600,9,Kc8s,125.05
100,9,3hKh,125.0
100,6,5dTd,125.0
600,9,7dTs,125.0
1000,9,4s3d,125.0
1000,6,9h3d,125.0
1000,6,2h3d,125.0
100,6,9hTc,124.98
100,6,Qd9h,124.97
100,9,QdKh,124.96
100,6,QdJs,124.91
25,6,6c8d,124.84
25,9,3h4d,124.83
50,6,5dQs,124.81
200,9,Qd3h,124.8
1000,6,2hQs,124.75
50,6,9s8d,124.73
25,9,Jd7c,124.69
50,9,5h8h,124.68
600,9,Qh2d,124.5
600,9,5hKd,124.45
25,6,6h5c,124.38
25,6,2s5c,124.37
100,6,Qd6h,124.37
50,9,9c8h,124.3
25,6,5d2c,124.25
100,6,9cKd,124.25
25,9,As2d,124.23
25,6,4cTc,124.22
50,9,Qh7d,124.21
600,9,6h9d,124.15
50,9,5c6h,124.13
400,6,3h9c,124.1
1000,9,7cQd,124.1
600,6,8s6d,124.06
600,9,Qh6c,124.0
25,6,Ks7h,123.99
400,6,Kd4d,123.93
200,9,8c7h,123.9
600,6,3cTh,123.9
25,9,7hQs,123.89
25,9,5sTs,123.81
200,9,Td3h,123.8
25,9,5h3d,123.79
25,9,7h4s,123.77
200,6,7h5c,123.75
25,6,Kd6c,123.7
200,9,2s4h,123.7
100,6,Kh9d,123.65
600,6,Kd6s,123.65
50,6,Js5c,123.6
25,9,3dTs,123.55
50,9,Tc9h,123.51
200,9,Qd3d,123.5
25,9,7s9d,123.5
25,9,9h4h,123.47
50,9,8cKd,123.46
25,9,8sJc,123.44
50,6,5d9d,123.41
25,6,Ad2s,123.39
25,6,7cQh,123.35
200,9,Ad3s,123.35
100,9,8d6d,123.35
200,6,4h3s,123.3
25,6,7dQs,123.29
50,9,6cAs,123.24
50,6,7cJd,123.2
25,9,6s9d,123.19
25,9,Js4s,123.18
25,6,Th8s,123.18
200,6,8d4h,123.12
400,6,8cQc,123.07
25,9,3sJs,123.03
600,9,3h4d,123.0
400,9,9h5d,123.0
600,9,4hQc,123.0
600,9,5d8c,123.0
200,6,2h6s,123.0
100,9,Ts3s,123.0
200,6,3d2h,123.0
200,9,3d2d,122.95
100,9,9c8h,122.85
50,6,Qd5s,122.84
100,6,TcAh,122.81
600,9,Qs4h,122.8
25,6,6s8h,122.72
600,9,9sQd,122.72
25,9,2d6d,122.71
100,6,9cAc,122.71
25,9,2s6s,122.61
25,9,8h5d,122.58
200,6,3hJs,122.55
600,9,Ah3s,122.55
25,9,Qd6c,122.53
400,6,7c5d,122.53
50,6,2cQd,122.5
200,9,4c7d,122.5
1000,6,4h6d,122.5
25,9,3d4h,122.47
400,6,5s9h,122.43
25,6,5s9c,122.37
200,9,2c7c,122.35
200,9,6cKc,122.35
50,9,8sJs,122.32
400,6,9d3s,122.32
25,9,7hAc,122.29
25,9,Qh6s,122.28
100,9,3s3d,122.28
25,9,Th5h,122.27
25,6,8sTh,122.27
25,9,4h5s,122.13
50,9,Kh9h,122.11
100,9,3c6c,122.1
400,6,Ah2s,122.09
50,6,7hQs,122.01
200,9,8s3s,122.0
400,6,2cTs,122.0
1000,9,7h2s,122.0
25,6,Qs7d,121.98
100,6,6sQs,121.97
50,6,4s8h,121.95
25,6,5d4h,121.92
50,6,2s3s,121.91
50,6,Tc6h,121.89
100,6,Ts7s,121.8
100,9,9hAc,121.78
100,6,2hAs,121.76
100,6,8sKd,121.75
600,9,Kd7h,121.75
100,6,2sQs,121.75
25,9,3sJc,121.7
200,9,7hJd,121.7
400,9,5c2h,121.6
25,6,6hQs,121.6
400,9,9h6s,121.5
100,6,Ah4s,121.5
25,6,6s5h,121.49
200,9,Ts4s,121.45
50,9,Qd7d,121.42
25,9,Qc3d,121.4
50,9,6h2h,121.39
50,6,Jh8c,121.38
50,6,Js7h,121.3
100,9,Ad8d,121.25
600,6,2h8s,121.2
100,6,7dAh,121.2
50,6,6c9d,121.18
200,9,4s2s,121.1
400,6,Kc3h,121.1
200,9,Kh7s,121.0
600,6,Td7s,121.0
600,9,7h5c,121.0
100,6,8c4c,121.0
200,9,7hKs,120.95
25,9,7sTd,120.94
50,9,3dKd,120.79
50,9,Js9s,120.78
25,9,5hJh,120.76
100,6,Ah3c,120.75
200,6,9s4d,120.75
200,9,6dTd,120.7
100,9,AdTc,120.68
200,9,6cJs,120.6
100,6,3d5d,120.6
200,9,7h8s,120.6
100,9,8h4h,120.55
400,6,9s4d,120.5
200,9,Qs3s,120.5
100,9,Ad8h,120.5
200,9,Ac2s,120.45
25,9,4s8d,120.41
25,9,4d5h,120.4
100,9,7dKd,120.4
100,6,Ac6s,120.35
100,6,Qh8d,120.34
25,6,8hJs,120.33
25,6,2sTh,120.33
600,6,Qs2d,120.3
400,9,9d5h,120.3
50,6,Qc7d,120.29
25,9,7dJs,120.26
100,6,5d2d,120.25
25,6,5cKd,120.21
25,6,6cTh,120.17
50,9,As4d,120.16
25,9,Td4d,120.15
100,6,8sTc,120.15
1000,9,Qh3d,120.12
600,9,Td8h,120.1
25,6,9d4d,120.1
100,6,Th7s,120.05
200,9,5cJc,120.05
600,9,4s9d,120.0
1000,9,Js3c,120.0
200,9,9h3h,120.0
400,9,2cKd,120.0
100,9,QdJs,120.0
600,9,Jd4c,120.0
200,6,2c7d,120.0
50,9,2s7d,119.98
100,9,JhQc,119.95
400,6,8dKh,119.94
400,9,6hQc,119.9
200,6,4sJd,119.9
50,6,4c7d,119.89
25,9,9d2d,119.83
50,9,5cQc,119.73
50,6,8dQh,119.7
600,6,3h8s,119.7
200,9,Qd4h,119.65
50,6,3hAs,119.6
50,6,4c2h,119.55
100,9,Kc3c,119.55
1000,6,Ks6d,119.53
25,9,6s3c,119.5
100,9,5h6s,119.5
100,9,7sAc,119.5
400,6,7c2s,119.5
400,9,9h5h,119.45
100,9,QsKd,119.45
50,9,9d7c,119.4
25,9,8s7h,119.39
25,9,2d8d,119.37
100,6,TsKc,119.35
400,6,3c4d,119.35
50,9,6sKs,119.33
200,9,3cQc,119.3
100,6,Js8s,119.28
200,9,8d6h,119.25
200,9,8dKs,119.25
200,6,Td5s,119.2
50,6,Kc6d,119.19
600,9,5c9c,119.15
100,6,TsQs,119.13
100,6,Qd9s,119.1
25,9,7dKs,119.1
200,6,3c5d,119.05
50,6,Ks3h,119.05
25,9,8sTc,119.05
1000,6,2h4c,119.0
400,9,Jc3d,119.0
600,9,8c3h,119.0
1000,9,2h7s,119.0
200,9,7h2s,119.0
600,9,6dQs,119.0
600,9,5dKs,119.0
50,6,6hAs,118.99
50,6,5cKs,118.96
50,9,5sQs,118.96
50,9,5c3c,118.96
25,6,Tc4s,118.93
25,6,8dTc,118.92
600,6,Tc5d,118.9
400,9,Td5s,118.85
25,6,Jd4d,118.79
100,9,5dAd,118.76
100,9,As8d,118.75
400,9,5sAh,118.75
25,6,4c5d,118.75
100,6,8c9s,118.66
100,9,Ac9c,118.64
100,9,Jc3c,118.62
50,6,5sQd,118.59
100,9,JcTs,118.55
25,6,7cTh,118.54
100,6,Js5s,118.54
25,9,8c3s,118.5
25,9,9c7d,118.5
50,6,4c3h,118.47
100,9,5h6h,118.46
25,6,Jh3s,118.46
